STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,SATYAJIT VAIDYA,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,G1,SETH MAYERS,NB,NYCEDC,GILBANE BUILDING COMPANY,NAVID QAIM-MAQAMI,0,0
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,DOUGLAS MASS,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A3,NYCDEC,GILBANE BUILDING COMPANY,MANSUKH SAVALIA,0,6,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A3,NYCDEC,GILBANE BUILDING COMPANY,MANSUKH SAVALIA,0,6,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A3,NYCDEC,GILBANE BUILDING COMPANY,MANSUKH SAVALIA,0,6,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A3,NYCDEC,GILBANE BUILDING COMPANY,MANSUKH SAVALIA,0,6,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A3,NYCDEC,GILBANE BUILDING COMPANY,MANSUKH SAVALIA,0,6,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,46,S-2
STATEN ISLAND,155 RICHMOND TERRACE,M1-1,G1,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,JEFFREY SMILOW,0,46,S-2
BRONX,4215 PARK AVENUE,C4-5X,R0,STARLENE SCOTT,A2,NYC HEALTH AND HOSPITALS CORP,GILBANE BUILDING COMPANY,SUSAN BACAS,0,124,R-2
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,STEPHEN SZYCHER,0,0
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,STEPHEN SZYCHER,0,0
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,STEPHEN SZYCHER,0,0
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,STEPHEN SZYCHER,0,0
MANHATTAN,611 FIFTH AVENUE,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,STEPHEN SZYCHER,0,0
MANHATTAN,500 WEST 33RD STREET,R0,GLENN GOLDSTEIN,A2,ERY RETAIL PODIUM LLC C/O THE RE,GILBANE BUILDING COMPANY,CHRISTOPHER COLASANTI,0,0
MANHATTAN,500 WEST 33RD STREET,R0,GLENN GOLDSTEIN,A2,ERY RETAIL PODIUM LLC C/O THE RE,GILBANE BUILDING COMPANY,CHRISTOPHER COLASANTI,0,0
QUEENS,71-17 ROOSEVELT AVENUE,R6,R0,CHRISTINE FLAHERTY,A2,NYC HEALTH AND HOSPITALS CORP,GILBANE BUILDING COMPANY,JEFFREY BRAND,0,162,R-2
MANHATTAN,500 WEST 33RD STREET,C6-4,R0,EMAD LOTFALLA,A2,ERY RETAIL PODIUM LLC C/O THE RE,GILBANE BUILDING COMPANY,ANTHONY MRKIC,0,1269,B
MANHATTAN,500 WEST 33RD STREET,C6-4,R0,EMAD LOTFALLA,A2,ERY RETAIL PODIUM LLC C/O THE RE,GILBANE BUILDING COMPANY,ANTHONY MRKIC,0,1269,B
MANHATTAN,500 WEST 33RD STREET,C6-4,R0,EMAD LOTFALLA,A2,ERY RETAIL PODIUM LLC C/O THE RE,GILBANE BUILDING COMPANY,ANTHONY MRKIC,0,1269,B
MANHATTAN,500 WEST 33RD STREET,C6-4,R0,EMAD LOTFALLA,A2,ERY RETAIL PODIUM LLC C/O THE RE,GILBANE BUILDING COMPANY,ANTHONY MRKIC,0,1269,B
MANHATTAN,500 WEST 33RD STREET,C6-4,R0,EMAD LOTFALLA,A2,ERY RETAIL PODIUM LLC C/O THE RE,GILBANE BUILDING COMPANY,ANTHONY MRKIC,0,1269,B
MANHATTAN,500 WEST 33RD STREET,C6-4,R0,EMAD LOTFALLA,A2,ERY RETAIL PODIUM LLC C/O THE RE,GILBANE BUILDING COMPANY,ANTHONY MRKIC,0,1269,B
MANHATTAN,500 WEST 33RD STREET,C6-4,R0,EMAD LOTFALLA,A2,ERY RETAIL PODIUM LLC C/O THE RE,GILBANE BUILDING COMPANY,ANTHONY MRKIC,0,1269,B
